Customer_ID,Subscription_Category,Subscription_Plan,Monthly_Price,Signup_Date,Status
CUST00503,Education,Basic,9.99,12/26/2023,Active
CUST00504,News,Premium,19.99,6/11/2024,Churned
CUST00505,Sports,Standard,14.99,2/15/2024,Active
CUST00506,Music,Standard,14.99,3/5/2022,Active
CUST00507,News,Standard,14.99,4/6/2022,Active
CUST00508,Gaming,Standard,14.99,7/8/2022,Active
CUST00509,Music,Basic,9.99,11/6/2023,Churned
CUST00510,Music,Basic,9.99,8/5/2023,Active
CUST00511,Sports,Standard,14.99,6/13/2023,Active
CUST00512,News,Standard,14.99,5/17/2024,Active
CUST00513,Music,Basic,9.99,7/4/2023,Active
CUST00514,News,Standard,14.99,5/24/2022,Active
CUST00515,Music,Premium,19.99,2/19/2022,Active
CUST00516,Music,Premium,19.99,4/21/2023,Churned
CUST00517,News,Basic,9.99,5/12/2022,Active
CUST00518,Music,Premium,19.99,9/26/2023,Churned
CUST00519,Music,Standard,14.99,3/15/2023,Active
CUST00520,Education,Basic,9.99,12/2/2023,Active
CUST00521,Education,Standard,14.99,11/12/2023,Active
CUST00522,Education,Standard,14.99,12/31/2022,Active
CUST00523,Gaming,Premium,19.99,4/23/2023,Active
CUST00524,News,Basic,9.99,3/11/2024,Active
CUST00525,Gaming,Basic,9.99,11/16/2023,Active
CUST00526,News,Standard,14.99,12/17/2022,Active
CUST00527,Education,Basic,9.99,6/24/2022,Active
CUST00528,News,Basic,9.99,5/5/2024,Active
CUST00529,Education,Standard,14.99,4/16/2024,Active
CUST00530,Gaming,Premium,19.99,6/13/2023,Active
CUST00531,Education,Standard,14.99,2/9/2024,Active
CUST00532,Gaming,Premium,19.99,3/7/2024,Active
CUST00533,News,Basic,9.99,3/30/2024,Active
CUST00534,Music,Premium,19.99,2/1/2022,Churned
CUST00535,News,Basic,9.99,8/17/2022,Active
CUST00536,Education,Premium,19.99,8/26/2022,Churned
CUST00537,Education,Basic,9.99,1/16/2022,Churned
CUST00538,Music,Basic,9.99,6/25/2022,Active
CUST00539,Education,Premium,19.99,8/16/2022,Active
CUST00540,Music,Basic,9.99,5/13/2024,Churned
CUST00541,Gaming,Standard,14.99,10/15/2023,Churned
CUST00542,Music,Basic,9.99,12/23/2023,Active
CUST00543,News,Standard,14.99,4/28/2024,Active
CUST00544,Music,Premium,19.99,2/8/2022,Churned
CUST00545,Gaming,Premium,19.99,6/4/2023,Active
CUST00546,Gaming,Premium,19.99,5/9/2023,Active
CUST00547,Education,Standard,14.99,12/8/2023,Churned
CUST00548,News,Standard,14.99,12/5/2023,Churned
CUST00549,Sports,Standard,14.99,1/8/2023,Active
CUST00550,Sports,Premium,19.99,1/12/2023,Active
CUST00551,Sports,Premium,19.99,1/22/2022,Churned
CUST00552,News,Standard,14.99,1/10/2022,Churned
CUST00553,Education,Standard,14.99,10/12/2023,Churned
CUST00554,News,Basic,9.99,3/7/2023,Active
CUST00555,Education,Premium,19.99,1/10/2023,Churned
CUST00556,Gaming,Standard,14.99,7/1/2023,Churned
CUST00557,Education,Standard,14.99,1/3/2024,Active
CUST00558,Education,Premium,19.99,11/28/2022,Active
CUST00559,News,Standard,14.99,6/8/2024,Churned
CUST00560,Education,Premium,19.99,6/12/2022,Active
CUST00561,Gaming,Premium,19.99,7/9/2022,Churned
CUST00562,News,Premium,19.99,3/24/2024,Churned
CUST00563,Gaming,Basic,9.99,11/2/2022,Churned
CUST00564,Education,Basic,9.99,9/26/2022,Churned
CUST00565,Education,Basic,9.99,2/21/2024,Active
CUST00566,News,Standard,14.99,1/5/2022,Active
CUST00567,Gaming,Basic,9.99,7/19/2023,Active
CUST00568,Music,Standard,14.99,1/24/2024,Churned
CUST00569,News,Premium,19.99,9/17/2023,Active
CUST00570,Gaming,Premium,19.99,10/1/2023,Active
CUST00571,Sports,Basic,9.99,8/11/2023,Churned
CUST00572,Gaming,Standard,14.99,3/27/2022,Churned
CUST00573,Education,Basic,9.99,4/30/2023,Active
CUST00574,Education,Premium,19.99,4/24/2022,Active
CUST00575,Gaming,Basic,9.99,10/23/2023,Churned
CUST00576,Gaming,Standard,14.99,3/13/2022,Active
CUST00577,Sports,Standard,14.99,2/24/2023,Active
CUST00578,Gaming,Basic,9.99,4/14/2022,Active
CUST00579,Education,Standard,14.99,10/8/2022,Active
CUST00580,Gaming,Standard,14.99,8/20/2022,Active
CUST00581,Music,Standard,14.99,12/17/2023,Churned
CUST00582,Education,Basic,9.99,2/27/2022,Active
CUST00583,Sports,Standard,14.99,4/10/2022,Churned
CUST00584,Music,Standard,14.99,3/17/2022,Active
CUST00585,Gaming,Premium,19.99,10/27/2022,Active
CUST00586,News,Premium,19.99,7/27/2022,Churned
CUST00587,News,Standard,14.99,8/18/2023,Churned
CUST00588,Gaming,Standard,14.99,5/11/2024,Active
CUST00589,News,Basic,9.99,1/26/2024,Active
CUST00590,News,Basic,9.99,5/9/2022,Active
CUST00591,News,Standard,14.99,6/16/2023,Active
CUST00592,Education,Basic,9.99,4/15/2023,Active
CUST00593,Education,Standard,14.99,5/15/2023,Active
CUST00594,Education,Standard,14.99,3/14/2022,Active
CUST00595,Music,Basic,9.99,1/25/2022,Active
CUST00596,Music,Basic,9.99,6/30/2023,Active
CUST00597,Sports,Premium,19.99,2/25/2022,Churned
CUST00598,News,Premium,19.99,3/30/2022,Active
CUST00599,Music,Basic,9.99,4/17/2024,Churned
CUST00600,Music,Standard,14.99,6/27/2022,Active
CUST00601,Gaming,Premium,19.99,2/5/2022,Churned
CUST00602,Gaming,Premium,19.99,1/6/2022,Churned
CUST00603,Gaming,Basic,9.99,7/16/2022,Active
CUST00604,Music,Standard,14.99,5/5/2024,Active
CUST00605,Gaming,Premium,19.99,9/10/2023,Churned
CUST00606,Education,Standard,14.99,4/20/2023,Active
CUST00607,Music,Basic,9.99,3/18/2024,Active
CUST00608,Sports,Basic,9.99,9/18/2023,Active
CUST00609,Music,Basic,9.99,10/14/2023,Active
CUST00610,News,Premium,19.99,3/7/2024,Churned
CUST00611,Gaming,Basic,9.99,3/22/2023,Active
CUST00612,Education,Premium,19.99,12/14/2022,Active
CUST00613,News,Standard,14.99,7/9/2022,Churned
CUST00614,Gaming,Standard,14.99,2/20/2024,Churned
CUST00615,Gaming,Basic,9.99,2/5/2023,Active
CUST00616,Gaming,Premium,19.99,10/6/2022,Active
CUST00617,Sports,Premium,19.99,6/15/2022,Active
CUST00618,Music,Standard,14.99,6/11/2024,Active
CUST00619,News,Basic,9.99,6/22/2022,Active
CUST00620,Gaming,Basic,9.99,5/10/2023,Active
CUST00621,News,Standard,14.99,8/19/2022,Churned
CUST00622,Education,Standard,14.99,4/30/2023,Churned
CUST00623,Education,Basic,9.99,10/1/2022,Churned
CUST00624,Education,Basic,9.99,11/10/2023,Churned
CUST00625,Sports,Premium,19.99,9/2/2023,Active
CUST00626,Sports,Basic,9.99,8/24/2022,Churned
CUST00627,News,Basic,9.99,1/16/2024,Active
CUST00628,News,Premium,19.99,7/5/2023,Churned
CUST00629,Gaming,Standard,14.99,5/23/2022,Active
CUST00630,Gaming,Basic,9.99,1/6/2024,Active
CUST00631,Music,Standard,14.99,12/22/2023,Active
CUST00632,Gaming,Premium,19.99,10/10/2022,Active
CUST00633,Gaming,Basic,9.99,8/15/2023,Churned
CUST00634,Sports,Premium,19.99,5/28/2022,Active
CUST00635,News,Basic,9.99,3/12/2023,Churned
CUST00636,Gaming,Premium,19.99,7/18/2023,Active
CUST00637,Sports,Basic,9.99,7/31/2023,Active
CUST00638,Education,Premium,19.99,5/1/2023,Churned
CUST00639,Music,Basic,9.99,8/16/2023,Churned
CUST00640,Sports,Premium,19.99,10/11/2023,Churned
CUST00641,Gaming,Standard,14.99,4/10/2023,Active
CUST00642,Gaming,Standard,14.99,3/19/2022,Active
CUST00643,Education,Premium,19.99,11/18/2023,Churned
CUST00644,Sports,Standard,14.99,12/30/2023,Active
CUST00645,Sports,Premium,19.99,2/17/2024,Churned
CUST00646,Music,Basic,9.99,10/5/2022,Churned
CUST00647,Music,Standard,14.99,6/28/2023,Active
CUST00648,Gaming,Standard,14.99,6/4/2024,Active
CUST00649,Education,Premium,19.99,3/6/2022,Active
CUST00650,News,Basic,9.99,11/9/2023,Churned
CUST00651,Education,Standard,14.99,10/3/2022,Active
CUST00652,Music,Premium,19.99,1/6/2023,Active
CUST00653,Music,Premium,19.99,10/19/2022,Churned
CUST00654,Sports,Premium,19.99,3/13/2024,Active
CUST00655,News,Basic,9.99,6/6/2024,Churned
CUST00656,Music,Standard,14.99,5/14/2022,Churned
CUST00657,Education,Standard,14.99,8/6/2022,Active
CUST00658,Education,Basic,9.99,12/26/2023,Active
CUST00659,News,Premium,19.99,4/5/2024,Churned
CUST00660,Music,Premium,19.99,4/24/2024,Churned
CUST00661,Music,Standard,14.99,1/5/2024,Active
CUST00662,Music,Premium,19.99,5/17/2023,Active
CUST00663,Education,Standard,14.99,1/8/2024,Active
CUST00664,Gaming,Standard,14.99,4/1/2023,Churned
CUST00665,Education,Basic,9.99,3/14/2024,Active
CUST00666,Gaming,Standard,14.99,10/15/2023,Active
CUST00667,Sports,Premium,19.99,9/23/2022,Churned
CUST00668,News,Basic,9.99,6/5/2024,Active
CUST00669,News,Premium,19.99,7/29/2022,Churned
CUST00670,Gaming,Basic,9.99,10/10/2023,Active
CUST00671,Sports,Standard,14.99,7/16/2022,Active
CUST00672,Sports,Premium,19.99,5/18/2022,Active
CUST00673,Education,Basic,9.99,1/24/2022,Churned
CUST00674,Sports,Premium,19.99,5/14/2022,Active
CUST00675,Sports,Premium,19.99,12/3/2022,Active
CUST00676,Education,Basic,9.99,6/18/2024,Active
CUST00677,Sports,Basic,9.99,2/5/2022,Churned
CUST00678,Music,Premium,19.99,1/12/2024,Active
CUST00679,Sports,Basic,9.99,2/15/2024,Active
CUST00680,Sports,Basic,9.99,4/21/2024,Churned
CUST00681,Sports,Standard,14.99,5/8/2023,Active
CUST00682,News,Basic,9.99,2/1/2022,Active
CUST00683,Music,Premium,19.99,1/29/2023,Churned
CUST00684,Education,Basic,9.99,9/16/2022,Churned
CUST00685,Music,Premium,19.99,1/1/2024,Churned
CUST00686,Sports,Standard,14.99,2/11/2024,Churned
CUST00687,Sports,Basic,9.99,8/17/2023,Active
CUST00688,News,Basic,9.99,3/22/2024,Active
CUST00689,Music,Standard,14.99,12/22/2022,Active
CUST00690,Music,Standard,14.99,4/11/2023,Active
CUST00691,Sports,Standard,14.99,11/24/2022,Active
CUST00692,Education,Basic,9.99,3/24/2024,Active
CUST00693,Sports,Standard,14.99,4/3/2023,Active
CUST00694,News,Basic,9.99,4/2/2022,Active
CUST00695,News,Basic,9.99,7/12/2023,Active
CUST00696,Music,Basic,9.99,4/20/2023,Active
CUST00697,News,Basic,9.99,5/7/2022,Active
CUST00698,Music,Premium,19.99,9/29/2022,Active
CUST00699,Education,Basic,9.99,6/3/2022,Churned
CUST00700,Education,Basic,9.99,8/1/2023,Active
CUST00701,Sports,Standard,14.99,8/3/2022,Active
CUST00702,News,Premium,19.99,9/1/2022,Active
CUST00703,Education,Standard,14.99,8/25/2023,Churned
CUST00704,Music,Basic,9.99,6/29/2022,Active
CUST00705,Music,Basic,9.99,3/25/2022,Active
CUST00706,Education,Premium,19.99,6/19/2022,Active
CUST00707,News,Basic,9.99,9/23/2023,Active
CUST00708,Music,Premium,19.99,3/5/2023,Active
CUST00709,Gaming,Basic,9.99,1/15/2023,Churned
CUST00710,Sports,Standard,14.99,5/21/2022,Churned
CUST00711,Sports,Premium,19.99,5/9/2024,Active
CUST00712,Sports,Premium,19.99,11/19/2022,Churned
CUST00713,News,Basic,9.99,4/1/2023,Churned
CUST00714,Gaming,Standard,14.99,2/20/2024,Churned
CUST00715,Education,Basic,9.99,4/12/2022,Active
CUST00716,Sports,Premium,19.99,7/12/2023,Active
CUST00717,News,Standard,14.99,5/31/2022,Active
CUST00718,Sports,Basic,9.99,12/11/2023,Active
CUST00719,Gaming,Premium,19.99,11/4/2022,Active
CUST00720,News,Premium,19.99,7/15/2023,Active
CUST00721,Education,Basic,9.99,2/8/2022,Churned
CUST00722,Music,Basic,9.99,5/5/2024,Churned
CUST00723,Music,Premium,19.99,1/12/2023,Churned
CUST00724,Music,Basic,9.99,6/16/2023,Active
CUST00725,Gaming,Standard,14.99,2/20/2022,Active
CUST00726,Education,Premium,19.99,8/17/2022,Churned
CUST00727,Music,Standard,14.99,3/26/2023,Active
CUST00728,Sports,Standard,14.99,5/23/2023,Active
CUST00729,Music,Basic,9.99,2/15/2023,Active
CUST00730,Gaming,Basic,9.99,2/15/2024,Active
CUST00731,News,Premium,19.99,5/14/2024,Active
CUST00732,Gaming,Basic,9.99,9/14/2023,Churned
CUST00733,Sports,Standard,14.99,7/9/2022,Active
CUST00734,Music,Premium,19.99,5/6/2024,Active
CUST00735,News,Standard,14.99,6/8/2024,Active
CUST00736,News,Premium,19.99,11/22/2022,Active
CUST00737,Education,Standard,14.99,6/21/2022,Active
CUST00738,Music,Premium,19.99,7/20/2022,Active
CUST00739,Music,Standard,14.99,7/25/2022,Churned
CUST00740,Gaming,Standard,14.99,5/4/2023,Active
CUST00741,News,Standard,14.99,10/2/2022,Churned
CUST00742,Music,Premium,19.99,11/11/2022,Active
CUST00743,Education,Basic,9.99,2/11/2024,Active
CUST00744,Education,Premium,19.99,4/4/2023,Churned
CUST00745,Sports,Basic,9.99,2/3/2022,Churned
CUST00746,News,Standard,14.99,7/6/2023,Active
CUST00747,Sports,Basic,9.99,1/15/2022,Churned
CUST00748,Education,Premium,19.99,5/28/2023,Churned
CUST00749,Education,Standard,14.99,5/1/2022,Churned
CUST00750,Gaming,Standard,14.99,3/2/2023,Active
CUST00751,Music,Premium,19.99,3/28/2022,Churned
CUST00752,Sports,Standard,14.99,1/2/2024,Churned
CUST00753,Gaming,Basic,9.99,6/7/2023,Active
CUST00754,Sports,Basic,9.99,2/23/2023,Active
CUST00755,Music,Standard,14.99,12/15/2022,Active
CUST00756,Gaming,Standard,14.99,2/26/2024,Active
CUST00757,News,Basic,9.99,11/8/2022,Active
CUST00758,Music,Premium,19.99,11/24/2023,Churned
CUST00759,Education,Premium,19.99,1/16/2024,Churned
CUST00760,Music,Basic,9.99,11/13/2023,Active
CUST00761,Music,Basic,9.99,1/7/2023,Active
CUST00762,News,Basic,9.99,8/9/2022,Active
CUST00763,Music,Standard,14.99,11/26/2022,Active
CUST00764,Sports,Basic,9.99,3/29/2023,Active
CUST00765,Sports,Premium,19.99,6/15/2022,Active
CUST00766,Education,Standard,14.99,1/23/2022,Active
CUST00767,Music,Basic,9.99,4/7/2024,Churned
CUST00768,Music,Standard,14.99,2/8/2022,Active
CUST00769,Sports,Standard,14.99,11/17/2023,Active
CUST00770,Gaming,Standard,14.99,7/10/2023,Active
CUST00771,Sports,Standard,14.99,1/6/2022,Churned
CUST00772,Gaming,Premium,19.99,7/23/2023,Churned
CUST00773,Sports,Basic,9.99,9/15/2023,Active
CUST00774,Education,Basic,9.99,4/22/2023,Active
CUST00775,Music,Premium,19.99,3/9/2022,Active
CUST00776,News,Standard,14.99,4/24/2024,Active
CUST00777,Music,Basic,9.99,3/11/2022,Active
CUST00778,Music,Standard,14.99,1/2/2024,Churned
CUST00779,Sports,Premium,19.99,1/26/2023,Active
CUST00780,News,Basic,9.99,2/23/2022,Active
CUST00781,News,Standard,14.99,1/17/2022,Active
CUST00782,News,Standard,14.99,3/30/2023,Churned
CUST00783,Sports,Basic,9.99,3/15/2023,Churned
CUST00784,Sports,Standard,14.99,10/17/2022,Active
CUST00785,Sports,Standard,14.99,1/10/2024,Active
CUST00786,Sports,Standard,14.99,3/19/2024,Active
CUST00787,Sports,Premium,19.99,12/5/2022,Active
CUST00788,Sports,Basic,9.99,2/27/2023,Active
CUST00789,Music,Basic,9.99,7/13/2023,Active
CUST00790,Sports,Standard,14.99,6/13/2024,Active
CUST00791,News,Standard,14.99,2/27/2022,Active
CUST00792,Music,Premium,19.99,8/14/2022,Churned
CUST00793,Sports,Standard,14.99,1/16/2022,Active
CUST00794,Gaming,Standard,14.99,10/26/2023,Active
CUST00795,Education,Standard,14.99,1/3/2024,Churned
CUST00796,News,Basic,9.99,6/25/2023,Churned
CUST00797,News,Standard,14.99,2/24/2023,Active
CUST00798,Education,Premium,19.99,6/1/2024,Active
CUST00799,News,Basic,9.99,6/12/2022,Active
CUST00800,News,Basic,9.99,10/2/2022,Churned
CUST00801,Gaming,Premium,19.99,9/20/2022,Active
CUST00802,Sports,Basic,9.99,2/16/2022,Active
CUST00803,Music,Basic,9.99,10/17/2023,Churned
CUST00804,Sports,Standard,14.99,12/24/2022,Active
CUST00805,Music,Standard,14.99,5/4/2024,Active
CUST00806,Education,Basic,9.99,3/1/2023,Active
CUST00807,Sports,Standard,14.99,6/23/2022,Active
CUST00808,Sports,Basic,9.99,5/30/2024,Active
CUST00809,Education,Standard,14.99,9/1/2023,Active
CUST00810,Sports,Premium,19.99,4/2/2022,Active
CUST00811,Gaming,Standard,14.99,7/18/2023,Churned
CUST00812,Education,Basic,9.99,1/11/2023,Active
CUST00813,Gaming,Premium,19.99,6/24/2022,Churned
CUST00814,Sports,Standard,14.99,6/2/2022,Active
CUST00815,News,Standard,14.99,10/29/2022,Churned
CUST00816,News,Standard,14.99,10/19/2022,Active
CUST00817,Education,Basic,9.99,8/27/2022,Active
CUST00818,Gaming,Standard,14.99,6/28/2022,Active
CUST00819,Education,Standard,14.99,6/4/2022,Active
CUST00820,Gaming,Premium,19.99,1/24/2024,Active
CUST00821,Sports,Premium,19.99,5/10/2024,Churned
CUST00822,Gaming,Standard,14.99,2/28/2023,Churned
CUST00823,Music,Standard,14.99,5/25/2023,Active
CUST00824,Sports,Premium,19.99,10/15/2022,Active
CUST00825,Gaming,Basic,9.99,1/4/2023,Active
CUST00826,News,Basic,9.99,2/13/2022,Active
CUST00827,Sports,Basic,9.99,8/6/2022,Active
CUST00828,Sports,Standard,14.99,10/27/2022,Active
CUST00829,Music,Basic,9.99,5/31/2023,Active
CUST00830,Music,Basic,9.99,1/28/2023,Active
CUST00831,Sports,Standard,14.99,12/14/2023,Churned
CUST00832,Music,Premium,19.99,4/5/2023,Active
CUST00833,Gaming,Standard,14.99,2/9/2024,Active
CUST00834,News,Premium,19.99,3/13/2024,Active
CUST00835,Gaming,Standard,14.99,7/18/2022,Churned
CUST00836,Education,Standard,14.99,1/18/2024,Churned
CUST00837,News,Premium,19.99,7/25/2022,Active
CUST00838,Sports,Basic,9.99,4/19/2023,Active
CUST00839,Sports,Standard,14.99,12/29/2022,Churned
CUST00840,Gaming,Standard,14.99,1/26/2023,Churned
CUST00841,Education,Standard,14.99,6/26/2022,Active
CUST00842,Gaming,Basic,9.99,4/22/2023,Active
CUST00843,Gaming,Premium,19.99,10/16/2022,Active
CUST00844,Gaming,Standard,14.99,2/14/2022,Active
CUST00845,Education,Premium,19.99,8/30/2022,Active
CUST00846,Music,Premium,19.99,12/26/2023,Active
CUST00847,Music,Basic,9.99,7/9/2022,Active
CUST00848,Education,Standard,14.99,2/3/2024,Active
CUST00849,Music,Standard,14.99,6/21/2022,Churned
CUST00850,Education,Standard,14.99,6/30/2022,Churned
CUST00851,Music,Standard,14.99,6/16/2024,Active
CUST00852,Music,Basic,9.99,2/11/2023,Churned
CUST00853,News,Standard,14.99,9/7/2023,Active
CUST00854,Sports,Premium,19.99,5/13/2023,Active
CUST00855,Education,Standard,14.99,1/3/2022,Active
CUST00856,Music,Premium,19.99,7/19/2023,Active
CUST00857,Education,Basic,9.99,4/7/2024,Active
CUST00858,Sports,Basic,9.99,4/10/2024,Churned
CUST00859,Education,Premium,19.99,9/28/2023,Active
CUST00860,Music,Premium,19.99,4/11/2023,Active
CUST00861,News,Premium,19.99,10/4/2022,Active
CUST00862,Gaming,Premium,19.99,4/5/2023,Active
CUST00863,Music,Premium,19.99,3/31/2023,Active
CUST00864,Gaming,Standard,14.99,5/18/2023,Active
CUST00865,Sports,Premium,19.99,3/19/2022,Churned
CUST00866,Gaming,Basic,9.99,2/5/2022,Active
CUST00867,Gaming,Standard,14.99,7/18/2023,Active
CUST00868,Gaming,Premium,19.99,1/18/2024,Churned
CUST00869,News,Standard,14.99,8/24/2023,Active
CUST00870,Sports,Basic,9.99,7/17/2022,Active
CUST00871,News,Standard,14.99,1/24/2024,Churned
CUST00872,News,Basic,9.99,9/3/2023,Churned
CUST00873,Gaming,Premium,19.99,12/17/2022,Active
CUST00874,Gaming,Basic,9.99,1/13/2024,Churned
CUST00875,Sports,Premium,19.99,6/22/2023,Active
CUST00876,Gaming,Premium,19.99,4/14/2024,Churned
CUST00877,News,Premium,19.99,6/25/2023,Active
CUST00878,Education,Premium,19.99,12/11/2023,Churned
CUST00879,News,Basic,9.99,1/16/2022,Active
CUST00880,Music,Premium,19.99,9/10/2022,Active
CUST00881,News,Basic,9.99,4/2/2024,Active
CUST00882,Gaming,Basic,9.99,7/28/2022,Churned
CUST00883,Music,Basic,9.99,6/28/2023,Active
CUST00884,Gaming,Premium,19.99,10/30/2023,Active
CUST00885,Education,Standard,14.99,4/11/2023,Active
CUST00886,Sports,Premium,19.99,3/3/2024,Churned
CUST00887,Education,Premium,19.99,11/27/2023,Churned
CUST00888,Music,Premium,19.99,6/3/2023,Churned
CUST00889,Sports,Premium,19.99,2/24/2024,Active
CUST00890,Sports,Basic,9.99,7/26/2023,Active
CUST00891,Education,Standard,14.99,1/5/2022,Active
CUST00892,Gaming,Basic,9.99,6/3/2022,Active
CUST00893,Gaming,Premium,19.99,5/21/2023,Active
CUST00894,Music,Basic,9.99,7/27/2023,Active
CUST00895,Music,Premium,19.99,3/8/2022,Churned
CUST00896,News,Standard,14.99,1/11/2022,Churned
CUST00897,Music,Premium,19.99,10/4/2022,Active
CUST00898,Education,Basic,9.99,12/10/2022,Active
CUST00899,Education,Premium,19.99,7/16/2022,Active
CUST00900,Music,Basic,9.99,10/27/2022,Churned
CUST00901,Sports,Basic,9.99,7/5/2023,Active
CUST00902,Education,Standard,14.99,6/18/2024,Churned
CUST00903,Education,Basic,9.99,9/6/2023,Active
CUST00904,Sports,Premium,19.99,1/14/2022,Active
CUST00905,Music,Premium,19.99,6/27/2023,Churned
CUST00906,News,Standard,14.99,9/3/2022,Active
CUST00907,News,Basic,9.99,1/6/2024,Active
CUST00908,Sports,Premium,19.99,6/28/2022,Active
CUST00909,Music,Standard,14.99,10/28/2023,Active
CUST00910,Music,Standard,14.99,9/26/2022,Active
CUST00911,News,Premium,19.99,5/6/2022,Churned
CUST00912,News,Basic,9.99,10/19/2023,Active
CUST00913,Gaming,Basic,9.99,3/26/2022,Active
CUST00914,News,Standard,14.99,3/14/2023,Churned
CUST00915,Sports,Basic,9.99,11/19/2022,Active
CUST00916,Sports,Basic,9.99,10/29/2022,Churned
CUST00917,News,Basic,9.99,10/2/2023,Active
CUST00918,Gaming,Standard,14.99,4/28/2022,Active
CUST00919,Education,Standard,14.99,4/24/2023,Active
CUST00920,News,Basic,9.99,8/6/2023,Churned
CUST00921,Education,Basic,9.99,11/10/2022,Active
CUST00922,News,Standard,14.99,11/8/2023,Active
CUST00923,News,Standard,14.99,2/2/2024,Active
CUST00924,Gaming,Premium,19.99,7/30/2023,Churned
CUST00925,News,Standard,14.99,2/4/2024,Churned
CUST00926,Music,Premium,19.99,8/1/2023,Churned
CUST00927,Gaming,Standard,14.99,2/6/2022,Churned
CUST00928,Music,Standard,14.99,5/29/2022,Active
